datetime,temperature_c,humidity_pct,sensor_id,location
2024-06-14 16:00:00,24.78,54.64,SENSOR_003,dormitorio
2024-06-08 23:30:00,6.89,76.99,SENSOR_004,exterior
2024-06-07 18:00:00,21.38,49.33,SENSOR_002,cocina
2024-06-12 07:30:00,19.74,56.65,SENSOR_002,cocina
2024-06-12 05:30:00,15.19,74.35,SENSOR_004,exterior
2024-06-08 02:30:00,18.29,56.03,SENSOR_001,salon
2024-06-14 10:30:00,26.92,68.74,SENSOR_004,exterior
2024-06-07 16:00:00,24.93,52.9,SENSOR_002,cocina
2024-06-05 05:00:00,17.46,64.05,SENSOR_002,cocina
2024-06-14 23:00:00,17.51,58.54,SENSOR_001,salon
2024-06-08 14:30:00,25.79,52.63,SENSOR_003,dormitorio
2024-06-10 19:00:00,16.6,71.6,SENSOR_004,exterior
2024-06-04 03:00:00,10.54,78.25,SENSOR_004,exterior
2024-06-01 00:00:00,18.97,58.12,SENSOR_002,cocina
2024-06-05 07:00:00,20.3,51.84,SENSOR_003,dormitorio
2024-06-07 09:00:00,23.88,50.99,SENSOR_002,cocina
2024-06-13 07:00:00,20.54,57.38,SENSOR_003,dormitorio
2024-06-06 21:30:00,18.59,50.76,SENSOR_002,cocina
2024-06-05 19:00:00,21.26,63.68,SENSOR_001,salon
2024-06-01 18:00:00,23.37,53.93,SENSOR_002,cocina
2024-06-10 18:30:00,18.28,66.09,SENSOR_004,exterior
2024-06-01 03:00:00,17.6,54.55,SENSOR_001,salon
2024-06-09 17:00:00,25.13,46.56,SENSOR_003,dormitorio
2024-06-05 02:00:00,18.14,55.38,SENSOR_001,salon
2024-06-13 09:00:00,23.18,55.0,SENSOR_002,cocina
2024-06-01 09:00:00,21.29,55.82,SENSOR_001,salon
2024-06-06 15:00:00,24.71,55.22,SENSOR_001,salon
2024-06-03 02:30:00,16.57,57.95,SENSOR_002,cocina
2024-06-09 19:00:00,21.04,57.56,SENSOR_001,salon
2024-06-09 08:30:00,22.29,73.93,SENSOR_004,exterior
2024-06-03 22:30:00,17.04,54.51,SENSOR_002,cocina
2024-06-07 18:30:00,20.97,60.15,SENSOR_001,salon
2024-06-11 17:30:00,20.06,75.34,SENSOR_004,exterior
2024-06-05 04:30:00,17.61,52.53,SENSOR_003,dormitorio
2024-06-13 10:30:00,23.72,60.16,SENSOR_003,dormitorio
2024-06-12 06:30:00,17.51,59.44,SENSOR_003,dormitorio
2024-06-07 00:30:00,17.04,55.54,SENSOR_001,salon
2024-06-04 15:00:00,26.56,48.96,SENSOR_002,cocina
2024-06-05 04:00:00,18.83,55.46,SENSOR_001,salon
2024-06-05 07:00:00,20.61,57.45,SENSOR_001,salon
2024-06-02 12:30:00,24.04,51.96,SENSOR_001,salon
2024-06-14 19:30:00,21.67,53.25,SENSOR_001,salon
2024-06-05 06:00:00,18.79,58.9,SENSOR_003,dormitorio
2024-06-07 10:30:00,27.35,63.54,SENSOR_004,exterior
2024-06-11 11:00:00,23.47,54.69,SENSOR_003,dormitorio
2024-06-12 20:30:00,22.05,57.24,SENSOR_001,salon
2024-06-11 17:00:00,24.18,52.0,SENSOR_002,cocina
2024-06-04 21:00:00,12.86,73.2,SENSOR_004,exterior
2024-06-08 11:00:00,23.04,55.58,SENSOR_001,salon
2024-06-13 00:00:00,18.53,56.92,SENSOR_001,salon
2024-06-13 17:00:00,22.15,56.36,SENSOR_001,salon
2024-06-11 09:30:00,25.27,60.71,SENSOR_004,exterior
2024-06-12 13:00:00,24.79,51.71,SENSOR_003,dormitorio
2024-06-11 02:30:00,17.07,57.75,SENSOR_003,dormitorio
2024-06-10 12:30:00,27.07,46.02,SENSOR_002,cocina
2024-06-04 11:00:00,22.36,55.5,SENSOR_003,dormitorio
2024-06-04 21:30:00,17.02,61.07,SENSOR_002,cocina
2024-06-10 21:00:00,18.32,51.68,SENSOR_002,cocina
2024-06-14 19:00:00,22.11,52.64,SENSOR_001,salon
2024-06-10 03:30:00,16.94,57.1,SENSOR_001,salon
2024-06-10 12:00:00,27.88,61.94,SENSOR_004,exterior
2024-06-08 18:00:00,22.82,59.52,SENSOR_002,cocina
2024-06-01 08:00:00,22.4,49.26,SENSOR_003,dormitorio
2024-06-12 14:00:00,23.93,55.03,SENSOR_001,salon
2024-06-02 21:30:00,21.53,56.0,SENSOR_001,salon
2024-06-05 03:30:00,16.61,56.71,SENSOR_002,cocina
2024-06-04 14:00:00,25.39,50.39,SENSOR_003,dormitorio
2024-06-13 16:00:00,22.9,62.26,SENSOR_004,exterior
2024-06-10 23:30:00,17.57,55.17,SENSOR_002,cocina
2024-06-11 00:00:00,8.23,82.66,SENSOR_004,exterior
2024-06-13 01:30:00,19.39,57.58,SENSOR_001,salon
2024-06-13 15:30:00,25.29,60.63,SENSOR_004,exterior
2024-06-02 22:30:00,18.83,56.82,SENSOR_003,dormitorio
2024-06-09 12:30:00,27.24,47.13,SENSOR_002,cocina
2024-06-04 21:30:00,11.61,78.32,SENSOR_004,exterior
2024-06-09 14:00:00,24.35,54.85,SENSOR_003,dormitorio
2024-06-04 23:00:00,16.92,53.53,SENSOR_002,cocina
2024-06-13 00:30:00,19.08,57.61,SENSOR_001,salon
2024-06-05 13:00:00,27.12,66.64,SENSOR_004,exterior
2024-06-02 16:30:00,25.04,53.87,SENSOR_002,cocina
2024-06-14 11:00:00,28.31,59.53,SENSOR_004,exterior
2024-06-13 22:30:00,17.57,56.16,SENSOR_002,cocina
2024-06-07 11:30:00,25.3,48.27,SENSOR_003,dormitorio
2024-06-10 10:00:00,24.92,47.28,SENSOR_002,cocina
2024-06-13 16:00:00,22.17,56.1,SENSOR_001,salon
2024-06-13 19:30:00,21.0,59.27,SENSOR_002,cocina
2024-06-03 20:30:00,18.18,54.42,SENSOR_002,cocina
2024-06-14 00:00:00,20.55,51.68,SENSOR_001,salon
2024-06-07 14:30:00,26.63,63.14,SENSOR_004,exterior
2024-06-07 09:30:00,20.87,66.0,SENSOR_003,dormitorio
2024-06-02 09:30:00,23.54,52.25,SENSOR_002,cocina
2024-06-08 12:30:00,28.72,55.3,SENSOR_004,exterior
2024-06-11 14:00:00,25.58,51.26,SENSOR_002,cocina
2024-06-01 09:30:00,25.14,66.39,SENSOR_004,exterior
2024-06-04 01:00:00,18.78,56.23,SENSOR_001,salon
2024-06-10 00:00:00,18.79,51.83,SENSOR_001,salon
2024-06-14 00:00:00,18.01,59.84,SENSOR_003,dormitorio
2024-06-12 16:00:00,24.6,57.65,SENSOR_002,cocina
2024-06-05 18:30:00,19.78,73.92,SENSOR_004,exterior
2024-06-01 07:30:00,22.41,67.31,SENSOR_004,exterior
2024-06-01 11:30:00,23.44,56.83,SENSOR_003,dormitorio
2024-06-06 02:00:00,18.43,59.64,SENSOR_003,dormitorio
2024-06-08 15:00:00,26.27,60.81,SENSOR_004,exterior
2024-06-05 18:30:00,23.53,53.96,SENSOR_003,dormitorio
2024-06-13 12:30:00,25.06,48.66,SENSOR_003,dormitorio
2024-06-01 12:30:00,25.39,51.48,SENSOR_001,salon
2024-06-13 03:00:00,17.54,56.67,SENSOR_001,salon
2024-06-06 00:30:00,19.11,56.72,SENSOR_003,dormitorio
2024-06-10 04:00:00,16.7,57.04,SENSOR_002,cocina
2024-06-06 03:30:00,17.54,56.93,SENSOR_002,cocina
2024-06-02 17:30:00,19.1,71.22,SENSOR_004,exterior
2024-06-04 10:00:00,27.77,65.24,SENSOR_004,exterior
2024-06-07 21:30:00,19.87,58.9,SENSOR_003,dormitorio
2024-06-10 16:00:00,22.76,51.38,SENSOR_003,dormitorio
2024-06-01 17:30:00,20.79,66.68,SENSOR_004,exterior
2024-06-14 18:30:00,21.17,53.86,SENSOR_002,cocina
2024-06-02 14:00:00,23.21,52.23,SENSOR_003,dormitorio
2024-06-10 23:30:00,19.78,58.06,SENSOR_001,salon
2024-06-13 12:30:00,25.01,55.45,SENSOR_002,cocina
2024-06-02 06:00:00,18.26,60.4,SENSOR_002,cocina
2024-06-04 19:30:00,21.47,51.6,SENSOR_002,cocina
2024-06-12 06:30:00,18.44,55.68,SENSOR_002,cocina
2024-06-08 01:30:00,7.24,81.01,SENSOR_004,exterior
2024-06-06 04:30:00,12.71,76.53,SENSOR_004,exterior
2024-06-06 21:00:00,18.49,57.85,SENSOR_002,cocina
2024-06-01 15:30:00,27.74,62.11,SENSOR_004,exterior
2024-06-05 20:30:00,20.96,57.21,SENSOR_003,dormitorio
2024-06-01 15:30:00,24.69,54.62,SENSOR_003,dormitorio
2024-06-11 20:30:00,12.66,73.09,SENSOR_004,exterior
2024-06-08 16:00:00,24.72,52.08,SENSOR_003,dormitorio
2024-06-11 16:00:00,23.6,53.77,SENSOR_003,dormitorio
2024-06-04 06:30:00,19.67,56.54,SENSOR_003,dormitorio
2024-06-01 07:30:00,20.63,51.56,SENSOR_002,cocina
2024-06-10 04:00:00,17.9,54.81,SENSOR_001,salon
2024-06-04 07:00:00,20.24,58.6,SENSOR_003,dormitorio
2024-06-05 10:30:00,24.89,50.53,SENSOR_002,cocina
2024-06-10 07:00:00,19.98,55.33,SENSOR_001,salon
2024-06-05 06:30:00,18.67,58.92,SENSOR_003,dormitorio
2024-06-04 13:00:00,25.13,56.42,SENSOR_001,salon
2024-06-03 21:00:00,20.23,49.35,SENSOR_001,salon
2024-06-07 03:30:00,11.14,77.06,SENSOR_004,exterior
2024-06-01 02:30:00,9.86,77.95,SENSOR_004,exterior
2024-06-01 20:00:00,12.09,80.76,SENSOR_004,exterior
2024-06-04 12:30:00,28.72,58.71,SENSOR_004,exterior
2024-06-09 05:30:00,14.98,72.35,SENSOR_004,exterior
2024-06-02 15:30:00,24.45,64.33,SENSOR_004,exterior
2024-06-07 14:30:00,24.35,53.74,SENSOR_001,salon
2024-06-08 17:00:00,25.39,50.49,SENSOR_002,cocina
2024-06-07 19:30:00,22.06,56.62,SENSOR_002,cocina
2024-06-06 18:30:00,17.73,72.86,SENSOR_004,exterior
2024-06-03 21:00:00,17.57,48.96,SENSOR_002,cocina
2024-06-10 23:30:00,17.82,57.86,SENSOR_003,dormitorio
2024-06-01 16:00:00,24.76,60.07,SENSOR_002,cocina
2024-06-04 18:30:00,15.61,71.04,SENSOR_004,exterior
2024-06-04 10:00:00,25.0,54.61,SENSOR_002,cocina
2024-06-03 20:30:00,20.8,56.44,SENSOR_003,dormitorio
2024-06-04 19:30:00,16.34,70.75,SENSOR_004,exterior
2024-06-07 14:00:00,23.83,59.18,SENSOR_001,salon
2024-06-05 05:30:00,14.92,76.88,SENSOR_004,exterior
2024-06-10 01:00:00,7.99,75.62,SENSOR_004,exterior
2024-06-05 10:30:00,25.43,63.11,SENSOR_004,exterior
2024-06-14 13:30:00,28.55,68.26,SENSOR_004,exterior
2024-06-04 09:00:00,25.7,59.52,SENSOR_004,exterior
2024-06-03 21:30:00,19.16,59.56,SENSOR_002,cocina
2024-06-04 09:30:00,25.31,66.04,SENSOR_004,exterior
2024-06-09 14:30:00,26.24,56.73,SENSOR_002,cocina
2024-06-11 22:30:00,17.05,55.26,SENSOR_002,cocina
2024-06-01 18:30:00,23.33,51.7,SENSOR_003,dormitorio
2024-06-08 16:00:00,26.28,50.68,SENSOR_002,cocina
2024-06-02 11:30:00,22.91,46.3,SENSOR_003,dormitorio
2024-06-14 00:30:00,17.94,56.01,SENSOR_002,cocina
2024-06-14 05:30:00,18.7,54.47,SENSOR_002,cocina
2024-06-08 06:30:00,19.52,58.63,SENSOR_002,cocina
2024-06-02 14:30:00,26.8,64.38,SENSOR_004,exterior
2024-06-06 20:30:00,21.54,55.79,SENSOR_003,dormitorio
2024-06-12 08:00:00,21.9,54.62,SENSOR_002,cocina
2024-06-08 10:30:00,26.39,62.95,SENSOR_004,exterior
2024-06-12 08:00:00,22.89,66.15,SENSOR_004,exterior
2024-06-14 22:30:00,8.96,76.3,SENSOR_004,exterior
2024-06-06 10:00:00,21.4,58.69,SENSOR_003,dormitorio
2024-06-08 13:00:00,24.12,50.76,SENSOR_003,dormitorio
2024-06-06 09:00:00,23.57,66.64,SENSOR_004,exterior
2024-06-09 23:30:00,18.99,54.6,SENSOR_001,salon
2024-06-14 08:30:00,22.45,64.66,SENSOR_004,exterior
2024-06-06 10:30:00,21.92,51.83,SENSOR_003,dormitorio
2024-06-07 17:30:00,22.61,51.58,SENSOR_003,dormitorio
2024-06-08 00:00:00,18.12,55.88,SENSOR_003,dormitorio
2024-06-03 03:00:00,10.16,71.51,SENSOR_004,exterior
2024-06-02 16:00:00,24.23,50.82,SENSOR_003,dormitorio
2024-06-02 19:00:00,21.08,48.67,SENSOR_003,dormitorio
2024-06-08 00:00:00,20.22,57.24,SENSOR_002,cocina
2024-06-08 06:00:00,18.41,74.66,SENSOR_004,exterior
2024-06-09 01:30:00,16.9,52.97,SENSOR_002,cocina
2024-06-13 09:00:00,24.66,63.11,SENSOR_004,exterior
2024-06-06 22:30:00,20.28,57.9,SENSOR_003,dormitorio
2024-06-03 08:30:00,21.48,50.2,SENSOR_002,cocina
2024-06-01 03:30:00,19.24,55.6,SENSOR_003,dormitorio
2024-06-07 08:30:00,20.85,58.76,SENSOR_001,salon
2024-06-11 04:00:00,19.11,57.05,SENSOR_001,salon
2024-06-03 10:30:00,25.24,50.86,SENSOR_002,cocina
2024-06-03 04:00:00,10.93,77.16,SENSOR_004,exterior
2024-06-08 17:00:00,24.02,56.97,SENSOR_001,salon
2024-06-03 06:30:00,18.55,72.17,SENSOR_004,exterior
2024-06-05 22:30:00,18.52,56.92,SENSOR_001,salon
2024-06-10 15:30:00,23.53,56.21,SENSOR_001,salon
2024-06-03 05:30:00,14.82,66.45,SENSOR_004,exterior
2024-06-03 19:30:00,21.47,55.44,SENSOR_003,dormitorio
2024-06-01 19:00:00,15.85,70.5,SENSOR_004,exterior
2024-06-12 16:30:00,23.36,59.41,SENSOR_001,salon
2024-06-07 12:30:00,25.67,53.93,SENSOR_002,cocina
2024-06-03 05:00:00,18.61,51.23,SENSOR_001,salon
2024-06-02 23:30:00,17.03,54.96,SENSOR_002,cocina
2024-06-13 01:00:00,18.85,53.86,SENSOR_002,cocina
2024-06-10 09:00:00,23.07,52.22,SENSOR_002,cocina
2024-06-05 11:30:00,23.05,53.33,SENSOR_001,salon
2024-06-03 16:30:00,26.35,52.82,SENSOR_002,cocina
2024-06-09 16:00:00,24.04,57.68,SENSOR_003,dormitorio
2024-06-09 13:00:00,23.59,55.74,SENSOR_003,dormitorio
2024-06-14 20:00:00,12.89,66.47,SENSOR_004,exterior
2024-06-09 14:00:00,25.79,65.87,SENSOR_004,exterior
2024-06-14 22:00:00,20.95,54.69,SENSOR_001,salon
2024-06-05 09:00:00,21.61,53.33,SENSOR_003,dormitorio
2024-06-03 08:00:00,21.06,53.26,SENSOR_002,cocina
2024-06-14 21:30:00,21.4,52.47,SENSOR_001,salon
2024-06-10 05:00:00,17.14,61.67,SENSOR_002,cocina
2024-06-01 17:30:00,23.13,52.18,SENSOR_002,cocina
2024-06-10 22:00:00,16.66,54.32,SENSOR_002,cocina
2024-06-07 18:30:00,22.44,55.52,SENSOR_003,dormitorio
2024-06-06 05:00:00,18.08,58.95,SENSOR_002,cocina
2024-06-07 05:00:00,18.31,54.95,SENSOR_002,cocina
2024-06-03 15:30:00,24.05,55.49,SENSOR_003,dormitorio
2024-06-12 17:00:00,23.18,54.45,SENSOR_003,dormitorio
2024-06-10 17:30:00,23.45,53.69,SENSOR_002,cocina
2024-06-11 01:30:00,7.63,76.79,SENSOR_004,exterior
2024-06-13 18:30:00,22.66,56.32,SENSOR_002,cocina
2024-06-09 23:30:00,7.42,80.48,SENSOR_004,exterior
2024-06-02 02:00:00,17.03,59.15,SENSOR_003,dormitorio
2024-06-06 22:00:00,8.29,77.99,SENSOR_004,exterior
2024-06-06 23:00:00,8.03,82.43,SENSOR_004,exterior
2024-06-07 23:30:00,17.97,60.26,SENSOR_002,cocina
2024-06-01 13:00:00,30.19,57.64,SENSOR_004,exterior
2024-06-05 18:00:00,22.37,53.06,SENSOR_002,cocina
2024-06-11 15:00:00,25.31,50.46,SENSOR_002,cocina
2024-06-06 13:00:00,28.01,65.42,SENSOR_004,exterior
2024-06-01 13:00:00,22.21,60.4,SENSOR_001,salon
2024-06-08 19:00:00,21.05,57.58,SENSOR_003,dormitorio
2024-06-10 05:30:00,15.02,71.14,SENSOR_004,exterior
2024-06-09 23:00:00,8.7,73.31,SENSOR_004,exterior
2024-06-14 07:30:00,21.0,53.35,SENSOR_002,cocina
2024-06-07 05:30:00,16.04,68.14,SENSOR_004,exterior
2024-06-11 07:30:00,21.31,61.69,SENSOR_002,cocina
2024-06-01 06:00:00,17.59,66.94,SENSOR_004,exterior
2024-06-14 09:30:00,20.89,52.77,SENSOR_001,salon
2024-06-05 12:30:00,26.83,65.7,SENSOR_004,exterior
2024-06-03 17:30:00,20.86,67.47,SENSOR_004,exterior
2024-06-10 12:30:00,24.45,47.49,SENSOR_003,dormitorio
2024-06-07 08:00:00,22.5,51.31,SENSOR_002,cocina
2024-06-13 13:30:00,26.66,49.01,SENSOR_002,cocina
2024-06-07 06:00:00,18.74,60.09,SENSOR_002,cocina
2024-06-09 19:00:00,15.04,76.56,SENSOR_004,exterior
2024-06-07 04:00:00,18.86,60.0,SENSOR_003,dormitorio
2024-06-06 20:00:00,22.83,49.43,SENSOR_001,salon
2024-06-05 10:00:00,21.74,52.39,SENSOR_003,dormitorio
2024-06-05 23:00:00,7.3,78.43,SENSOR_004,exterior
2024-06-11 11:00:00,27.08,63.05,SENSOR_004,exterior
2024-06-14 01:30:00,17.48,58.15,SENSOR_001,salon
2024-06-13 07:00:00,20.86,63.68,SENSOR_004,exterior
2024-06-04 07:00:00,19.52,59.69,SENSOR_001,salon
2024-06-11 20:30:00,21.18,57.08,SENSOR_003,dormitorio
2024-06-03 07:00:00,20.21,57.7,SENSOR_001,salon
2024-06-12 06:00:00,18.45,67.59,SENSOR_004,exterior
2024-06-08 06:30:00,18.53,69.12,SENSOR_004,exterior
2024-06-01 04:00:00,19.16,51.59,SENSOR_001,salon
2024-06-09 15:30:00,25.59,64.4,SENSOR_004,exterior
2024-06-01 22:00:00,20.11,54.9,SENSOR_003,dormitorio
2024-06-01 20:00:00,22.29,55.12,SENSOR_003,dormitorio
2024-06-09 14:30:00,26.32,61.97,SENSOR_004,exterior
2024-06-13 13:30:00,23.61,51.08,SENSOR_001,salon
2024-06-02 09:00:00,24.64,59.82,SENSOR_004,exterior
2024-06-06 03:00:00,11.23,72.5,SENSOR_004,exterior
2024-06-07 12:00:00,26.95,63.1,SENSOR_004,exterior
2024-06-14 10:00:00,27.35,56.3,SENSOR_004,exterior
2024-06-13 17:30:00,20.11,68.88,SENSOR_004,exterior
2024-06-08 18:30:00,22.0,55.62,SENSOR_002,cocina
2024-06-08 12:00:00,27.08,58.22,SENSOR_002,cocina
2024-06-05 10:00:00,24.07,54.01,SENSOR_002,cocina
2024-06-03 15:00:00,25.45,49.11,SENSOR_002,cocina
2024-06-11 09:00:00,23.64,56.62,SENSOR_002,cocina
2024-06-14 19:00:00,19.63,55.65,SENSOR_002,cocina
2024-06-03 14:30:00,26.81,64.38,SENSOR_004,exterior
2024-06-10 04:00:00,12.83,74.89,SENSOR_004,exterior
2024-06-10 10:30:00,24.68,51.4,SENSOR_002,cocina
2024-06-06 02:30:00,17.91,56.9,SENSOR_002,cocina
2024-06-13 07:00:00,20.33,54.57,SENSOR_002,cocina
2024-06-09 15:00:00,24.56,57.67,SENSOR_003,dormitorio
2024-06-13 16:00:00,22.8,53.75,SENSOR_003,dormitorio
2024-06-04 13:00:00,28.03,61.03,SENSOR_004,exterior
2024-06-05 06:00:00,19.34,49.9,SENSOR_001,salon
2024-06-10 00:00:00,19.39,58.47,SENSOR_002,cocina
2024-06-12 16:30:00,25.81,50.64,SENSOR_002,cocina
2024-06-02 02:30:00,17.4,56.88,SENSOR_001,salon
2024-06-04 07:30:00,20.64,57.61,SENSOR_001,salon
2024-06-13 04:30:00,17.99,58.66,SENSOR_003,dormitorio
2024-06-07 20:00:00,21.39,53.57,SENSOR_002,cocina
2024-06-02 22:00:00,19.15,55.99,SENSOR_001,salon
2024-06-04 11:30:00,22.51,55.09,SENSOR_001,salon
2024-06-09 09:30:00,22.2,51.98,SENSOR_003,dormitorio
2024-06-08 07:30:00,19.63,58.52,SENSOR_003,dormitorio
2024-06-03 01:30:00,6.86,78.64,SENSOR_004,exterior
2024-06-02 13:30:00,24.99,55.46,SENSOR_001,salon
2024-06-11 08:30:00,19.85,52.41,SENSOR_001,salon
2024-06-06 14:00:00,25.86,47.69,SENSOR_002,cocina
2024-06-04 12:00:00,23.99,51.03,SENSOR_001,salon
2024-06-11 04:30:00,20.55,57.65,SENSOR_001,salon
2024-06-07 11:00:00,22.97,56.31,SENSOR_003,dormitorio
2024-06-14 17:30:00,19.73,68.88,SENSOR_004,exterior
2024-06-05 14:30:00,27.96,59.87,SENSOR_004,exterior
2024-06-09 02:00:00,16.95,59.17,SENSOR_002,cocina
2024-06-08 09:00:00,21.13,51.81,SENSOR_001,salon
2024-06-13 18:00:00,21.43,52.24,SENSOR_001,salon
2024-06-03 08:00:00,20.41,55.53,SENSOR_001,salon
2024-06-10 12:30:00,27.68,58.1,SENSOR_004,exterior
2024-06-06 22:00:00,19.71,58.13,SENSOR_001,salon
2024-06-10 20:00:00,21.08,51.76,SENSOR_003,dormitorio
2024-06-10 19:30:00,19.47,52.35,SENSOR_002,cocina
2024-06-01 20:30:00,19.3,53.66,SENSOR_002,cocina
2024-06-06 14:30:00,27.2,55.01,SENSOR_002,cocina
2024-06-07 05:00:00,19.22,56.42,SENSOR_001,salon
2024-06-08 22:00:00,19.82,57.78,SENSOR_003,dormitorio
2024-06-07 03:00:00,15.86,59.33,SENSOR_002,cocina
2024-06-09 13:00:00,26.51,57.19,SENSOR_002,cocina
2024-06-06 08:00:00,23.91,65.26,SENSOR_004,exterior
2024-06-04 07:30:00,20.29,58.37,SENSOR_002,cocina
2024-06-03 15:00:00,23.76,53.26,SENSOR_003,dormitorio
2024-06-09 12:30:00,24.03,55.16,SENSOR_001,salon
2024-06-09 08:00:00,21.9,57.61,SENSOR_002,cocina
2024-06-13 07:00:00,21.27,55.32,SENSOR_001,salon
2024-06-14 11:00:00,25.08,55.88,SENSOR_002,cocina
2024-06-06 01:30:00,7.48,81.62,SENSOR_004,exterior
2024-06-12 18:00:00,18.22,68.46,SENSOR_004,exterior
2024-06-12 13:00:00,27.64,66.57,SENSOR_004,exterior
2024-06-10 22:00:00,9.61,75.01,SENSOR_004,exterior
2024-06-12 07:00:00,19.09,55.33,SENSOR_003,dormitorio
2024-06-05 05:00:00,17.44,57.36,SENSOR_003,dormitorio
2024-06-01 02:00:00,10.02,73.38,SENSOR_004,exterior
2024-06-06 17:00:00,21.36,66.47,SENSOR_004,exterior
2024-06-01 07:30:00,20.93,55.04,SENSOR_003,dormitorio
2024-06-08 21:00:00,20.66,56.38,SENSOR_001,salon
2024-06-06 14:30:00,22.72,56.26,SENSOR_003,dormitorio
2024-06-14 01:00:00,18.15,56.4,SENSOR_001,salon
2024-06-06 19:30:00,21.57,57.58,SENSOR_003,dormitorio
2024-06-04 06:00:00,18.16,54.64,SENSOR_003,dormitorio
2024-06-13 23:00:00,18.66,53.91,SENSOR_003,dormitorio
2024-06-12 20:30:00,20.4,54.93,SENSOR_003,dormitorio
2024-06-14 02:00:00,17.2,57.2,SENSOR_002,cocina
2024-06-14 05:30:00,14.89,72.49,SENSOR_004,exterior
2024-06-11 07:00:00,21.46,55.82,SENSOR_002,cocina
2024-06-03 14:00:00,28.16,60.07,SENSOR_004,exterior
2024-06-01 04:30:00,16.8,54.61,SENSOR_002,cocina
2024-06-11 01:30:00,18.09,56.72,SENSOR_002,cocina
2024-06-12 20:00:00,19.04,56.84,SENSOR_002,cocina
2024-06-04 21:30:00,21.24,56.82,SENSOR_001,salon
2024-06-07 23:00:00,19.9,61.91,SENSOR_003,dormitorio
2024-06-11 10:30:00,21.74,54.23,SENSOR_001,salon
2024-06-14 13:00:00,24.08,50.33,SENSOR_001,salon
2024-06-11 07:00:00,20.31,54.79,SENSOR_001,salon
2024-06-14 13:30:00,22.5,52.36,SENSOR_003,dormitorio
2024-06-06 04:30:00,18.04,61.83,SENSOR_001,salon
2024-06-05 23:00:00,17.7,58.19,SENSOR_001,salon
2024-06-10 02:30:00,16.65,57.29,SENSOR_002,cocina
2024-06-01 13:00:00,26.87,57.29,SENSOR_002,cocina
2024-06-06 17:00:00,22.38,58.64,SENSOR_003,dormitorio
2024-06-09 13:30:00,22.32,55.45,SENSOR_001,salon
2024-06-01 06:30:00,19.38,60.08,SENSOR_001,salon
2024-06-12 20:00:00,20.62,49.79,SENSOR_001,salon
2024-06-04 00:30:00,7.14,81.17,SENSOR_004,exterior
2024-06-09 11:00:00,26.97,64.28,SENSOR_004,exterior
2024-06-02 01:30:00,17.84,54.69,SENSOR_003,dormitorio
2024-06-02 07:00:00,19.83,56.6,SENSOR_001,salon
2024-06-05 17:00:00,21.23,74.76,SENSOR_004,exterior
2024-06-09 22:30:00,16.71,59.66,SENSOR_002,cocina
2024-06-12 21:00:00,10.09,70.98,SENSOR_004,exterior
2024-06-07 00:30:00,17.98,61.43,SENSOR_002,cocina
2024-06-14 04:30:00,17.68,55.37,SENSOR_001,salon
2024-06-11 19:00:00,21.86,57.16,SENSOR_003,dormitorio
2024-06-08 20:30:00,21.45,54.14,SENSOR_003,dormitorio
2024-06-14 13:00:00,24.0,57.91,SENSOR_003,dormitorio
2024-06-14 01:30:00,18.64,56.32,SENSOR_003,dormitorio
2024-06-01 21:00:00,20.39,53.24,SENSOR_003,dormitorio
2024-06-09 14:00:00,23.5,55.46,SENSOR_001,salon
2024-06-01 02:30:00,18.51,57.29,SENSOR_003,dormitorio
2024-06-06 01:00:00,18.14,56.12,SENSOR_002,cocina
2024-06-03 12:30:00,26.81,53.16,SENSOR_002,cocina
2024-06-13 21:00:00,16.89,55.83,SENSOR_002,cocina
2024-06-10 21:00:00,18.86,61.31,SENSOR_003,dormitorio
2024-06-09 20:00:00,20.92,58.68,SENSOR_003,dormitorio
2024-06-11 21:30:00,8.63,78.0,SENSOR_004,exterior
2024-06-10 07:30:00,21.0,57.14,SENSOR_002,cocina
2024-06-11 20:00:00,22.15,52.94,SENSOR_003,dormitorio
2024-06-13 19:00:00,21.98,47.94,SENSOR_003,dormitorio
2024-06-08 00:30:00,18.65,57.88,SENSOR_002,cocina
2024-06-08 13:30:00,24.38,56.9,SENSOR_001,salon
2024-06-11 07:30:00,19.39,53.55,SENSOR_003,dormitorio
2024-06-08 20:00:00,21.3,54.5,SENSOR_001,salon
2024-06-10 01:00:00,18.07,52.56,SENSOR_002,cocina
2024-06-01 18:30:00,22.4,54.48,SENSOR_001,salon
2024-06-04 11:00:00,23.79,49.11,SENSOR_001,salon
2024-06-09 09:00:00,21.77,57.98,SENSOR_003,dormitorio
2024-06-13 17:30:00,24.17,56.82,SENSOR_001,salon
2024-06-01 03:00:00,10.27,72.89,SENSOR_004,exterior
2024-06-02 00:00:00,17.85,58.02,SENSOR_001,salon
2024-06-14 09:00:00,21.38,55.36,SENSOR_001,salon
2024-06-13 03:30:00,10.07,75.08,SENSOR_004,exterior
2024-06-11 11:30:00,26.63,50.03,SENSOR_002,cocina
2024-06-09 21:00:00,17.73,55.15,SENSOR_002,cocina
2024-06-01 01:30:00,18.73,52.8,SENSOR_003,dormitorio
2024-06-01 17:00:00,23.92,55.91,SENSOR_003,dormitorio
2024-06-01 16:00:00,24.09,54.38,SENSOR_001,salon
2024-06-10 03:30:00,17.66,58.53,SENSOR_002,cocina
2024-06-07 18:00:00,18.02,65.98,SENSOR_004,exterior
